Molar ratio,SBET_m2_g,Vpore_cm3_g,dpore,Pressure_MPa,Temperature_K,Mg_source_acetate_mg_source,Mg_source_nitrate_mg_source,Mg_source_other_mg_salts,Mg_source_oxide_mg_source,Solvent_aqueous_dmf_system,Solvent_non_aqueous_alcohol_dmf_system,Solvent_special_two_phase_system,Treatment_carbon_treatment,Treatment_framework_nitrogen,Treatment_metal_treatment,Treatment_no_treatment,Treatment_organic_acid_treatment,Treatment_other_treatment,Treatment_polymer_treatment,Treatment_post_base_treatment,Morphology_flower_like_structure,Morphology_other_morphology,Morphology_porous_structure,Morphology_rod_columnar_structure,Morphology_spherical_structure,Adsorption_capacity_mmol_g,split
3.0,1045.0,0.57,0.8699999999999999,0.10043,313,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,8.47824,train
3.0,962.0,0.57,0.8699999999999999,0.08533046,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.50091,train
3.0,928.0,0.57,0.8699999999999999,0.0334,273,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,7.34625,train
3.0,1640.0,0.54,0.8800000000000001,0.063372708,298,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,7.3425810043172,train
3.0,71.0618,0.54,0.8800000000000001,0.0013,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.01707,train
3.0,61.7464,0.54,0.8800000000000001,0.10096,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.34339,train
3.0,1640.0,0.54,0.8800000000000001,0.101008866,298,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,8.13091888207226,train
3.0,978.0,0.54,0.8800000000000001,0.1,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.64309,train
3.0,1739.29,0.54,0.8800000000000001,0.1,313,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1.7444,train
3.0,1275.43,0.54,0.8800000000000001,0.10002,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,7.40236,train
3.0,160.37,0.54,0.8800000000000001,0.044566,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.01339,train
3.0,1278.0,0.54,0.8800000000000001,0.004847388,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.9916,train
3.0,61.7464,0.54,0.8800000000000001,0.06993,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.25856,train
3.0,1107.0,0.54,0.8800000000000001,0.02509284,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.2385,train
3.0,962.0,0.54,0.8800000000000001,0.06510018,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.29416,train
3.0,71.0618,0.54,0.8800000000000001,0.07617,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.30048,train
3.0,393.8,0.54,0.8800000000000001,0.0582,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,4.18425,train
3.0,1739.29,0.54,0.8800000000000001,0.1,323,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1.07629,train
3.0,73.07,0.54,0.8800000000000001,0.074444,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.4629,train
3.0,659.0,0.54,0.8800000000000001,0.1,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0.90916,train
3.0,197.25,0.54,0.8800000000000001,0.024885,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.95714,train
3.0,375.0,0.69,0.79,0.033828,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2.66405573770492,train
3.0,130.42,0.69,0.79,0.019912,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.65366,train
3.0,1640.0,0.69,0.79,0.000778176,273,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1.86900908884344,train
3.0,924.19,0.69,0.79,0.1,313,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1.78689,train
3.0,1129.0,0.69,0.79,0.05008198,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.5367,train
3.0,924.19,0.69,0.79,0.1,323,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1.91853,train
3.0,659.0,0.69,0.79,0.06365,323,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,2.2478,train
3.0,962.0,0.69,0.79,0.03514618,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1.86609,train
3.0,928.0,0.69,0.79,0.0679,273,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,7.7168,train
3.0,375.0,0.69,0.79,0.821525,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,7.49513155737705,train
3.0,659.0,0.69,0.79,0.01164,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,2.12114,train
3.0,130.42,0.69,0.79,0.014904,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.48923,train
3.0,1107.0,0.69,0.79,0.07502466,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.33426,train
3.0,1045.0,0.69,0.79,0.01713,313,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,5.49681,train
3.0,1275.43,0.69,0.79,0.06204,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,6.68181,train
3.0,528.0,0.25,0.95,0.04063031175,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,4.36379,train
3.0,110.3425,0.25,0.95,0.00149,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.02156,train
3.0,1739.29,0.25,0.95,0.1,303,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1.67487,train
3.0,1064.0,0.25,0.95,0.07509171,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3.37032,train
3.0,192.564,0.25,0.95,0.01427,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.91264,train
3.0,73.07,0.25,0.95,0.0395,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.24666,train
3.0,402.0,0.25,0.95,0.0036618855,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.457181696428571,train
3.0,659.0,0.25,0.95,0.06834,273,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,5.82467,train
3.0,962.0,0.25,0.95,0.05040037,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1.37669,train
3.0,1333.44,0.25,0.95,0.04475,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,6.1675,train
3.0,197.25,0.25,0.95,0.024632,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.10713,train
3.0,1129.0,0.25,0.95,0.05502624,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.60694,train
3.0,278.0242,0.25,0.95,0.02006,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.20568,train
3.0,160.37,0.25,0.95,0.024632,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.82208,train
3.34,1275.8,0.04086,4.6396,0.03358,298,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.32832,train
3.34,924.19,0.04086,4.6396,0.1,313,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1.09329,train
3.34,978.0,0.04086,4.6396,0.03487707825,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.17761,train
3.34,468.52,0.04086,4.6396,0.0963,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3.61685,train
3.34,990.15,0.04086,4.6396,0.08486,298,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,4.03195,train
3.34,667.6,0.04086,4.6396,0.03302,273,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3.57897,train
3.34,659.0,0.04086,4.6396,0.04458,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,3.24463,train
3.34,659.0,0.04086,4.6396,0.1,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,3.12564,train
3.34,667.6,0.04086,4.6396,0.00693,273,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1.51876,train
3.34,720.0,0.04086,4.6396,0.01857185925,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,4.93708,train
3.34,1739.29,0.04086,4.6396,0.1,313,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.72341,train
3.34,659.0,0.04086,4.6396,0.1,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,3.93234,train
3.34,793.5,0.04086,4.6396,0.0737,298,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2.52982,train
3.34,60.822,0.05885,4.9228,0.01086,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.99931,train
3.34,160.37,0.05885,4.9228,0.064441,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.0831,train
3.34,402.0,0.05885,4.9228,0.08113599375,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.89475625,train
3.34,1640.0,0.05885,4.9228,0.0543973395,298,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,7.13056600772552,train
3.34,73.07,0.05885,4.9228,0.07456,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.349,train
3.34,928.0,0.05885,4.9228,0.00168,273,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,3.27628,train
3.34,88.388,0.05885,4.9228,0.04102,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.7739,train
3.34,60.822,0.05885,4.9228,0.02472,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.39609,train
3.34,40.866,0.05885,4.9228,0.06595,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.70078,train
3.34,130.42,0.05885,4.9228,0.039387,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.84006,train
3.34,667.6,0.05885,4.9228,0.01319,298,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1.02574,train
3.34,1045.0,0.05885,4.9228,0.05595,313,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,7.17988,train
3.34,73.07,0.05885,4.9228,0.100313,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.6384,train
3.34,402.0,0.05885,4.9228,0.006265938,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.539749107142857,train
3.34,1000.4,0.05885,4.9228,0.03484,298,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,4.85693,train
3.34,1275.43,0.05885,4.9228,0.05169,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,6.44424,train
3.34,1045.0,0.04244,4.9862,0.07264,313,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,7.72687,train
3.34,667.6,0.04244,4.9862,0.05307,273,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,4.34824,train
3.34,130.42,0.04244,4.9862,0.044801,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.74508,train
3.34,197.25,0.04244,4.9862,0.044755,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.16379,train
3.34,665.36,0.04244,4.9862,0.00978,298,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2.15606,train
3.34,659.0,0.04244,4.9862,0.1,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,4.24082,train
3.34,60.822,0.04244,4.9862,0.02751,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.44619,train
3.34,659.0,0.04244,4.9862,0.05884,273,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,5.51741,train
3.34,1257.8,0.04244,4.9862,0.01314,273,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.30376,train
3.34,1640.0,0.04244,4.9862,0.010736397,298,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,5.18958304930698,train
3.34,1064.0,0.04244,4.9862,0.01508315,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1.42799,train
3.34,40.866,0.04244,4.9862,0.03586,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.37171,train
3.34,699.0,0.04244,4.9862,0.05081955375,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,5.86256,train
3.34,192.564,0.04866,2.9588,0.07932,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2.09078,train
3.34,261.24,0.04866,2.9588,0.047436,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.30461,train
3.34,793.5,0.04866,2.9588,0.02663,298,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1.5287,train
3.34,66.9985,0.04866,2.9588,0.03876,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.15678,train
3.34,699.0,0.04866,2.9588,0.07100146725,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,6.42299,train
3.34,924.19,0.04866,2.9588,0.1,323,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2.10323,train
3.34,1107.0,0.04866,2.9588,0.02995142,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1.67527,train
3.34,1045.0,0.04866,2.9588,0.00068338,298,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.96757,train
3.34,66.9985,0.04866,2.9588,0.10115,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.32542,train
3.34,73.07,0.04866,2.9588,0.069472,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.45091,train
3.34,60.822,0.04866,2.9588,0.10098,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2.35485,train
3.34,667.6,0.04866,2.9588,0.02619,273,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3.21909,train
3.34,1129.0,0.05623,2.7418,0.06520318,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.74609,train
3.34,557.59,0.05623,2.7418,0.03009,298,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3.94734,train
3.34,197.25,0.05623,2.7418,0.089315,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.78571,train
3.34,88.388,0.05623,2.7418,0.0493,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.89849,train
3.34,441.51,0.05623,2.7418,0.03869,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2.6509,train
3.34,1739.29,0.05623,2.7418,0.1,323,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.85202,train
3.34,86.3212,0.05623,2.7418,0.10115,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.2431,train
3.34,60.822,0.05623,2.7418,0.00817,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.90452,train
3.34,937.53,0.05623,2.7418,0.08159,298,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,4.54365,train
3.34,928.0,0.05623,2.7418,0.09124,298,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,7.13194,train
3.34,1064.0,0.05623,2.7418,0.03005325,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1.86073,train
3.34,402.0,0.05623,2.7418,0.01017303,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.63934375,train
3.34,659.0,0.05623,2.7418,0.04458,273,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,5.00375,train
3.34,1275.43,0.05623,2.7418,0.03146,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,5.89599,train
3.34,962.0,0.04172,3.1561,0.0075201,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.98608,train
3.34,60.822,0.04172,3.1561,0.07465,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2.08266,train
3.34,404.0,0.04172,3.1561,0.07259,300,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3.70092,train
3.34,659.0,0.04172,3.1561,0.00376,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1.22282,train
3.34,402.0,0.04172,3.1561,0.00266788725,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.406099107142857,train
3.34,515.24,0.04172,3.1561,0.08896,298,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,5.56475,train
3.34,192.564,0.04172,3.1561,0.09583,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2.26547,train
3.34,130.42,0.04172,3.1561,0.01439,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.58117,train
3.34,1739.29,0.04172,3.1561,0.1,303,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2.01782,train
3.34,1000.4,0.04172,3.1561,0.05813,298,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,5.30597,train
3.34,60.822,0.04172,3.1561,0.03043,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.49088,train
3.34,1061.0,0.04172,3.1561,0.0680437905,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2.6089,train
3.34,61.7464,0.04172,3.1561,0.07615,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.27852,train
3.34,61.7464,0.14216,3.0174,0.06345,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.2396,train
3.34,160.37,0.14216,3.0174,0.100038,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.5061,train
3.34,192.564,0.14216,3.0174,0.07398,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2.02308,train
3.34,1739.29,0.14216,3.0174,0.1,313,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1.41139,train
3.34,1278.0,0.14216,3.0174,0.01502953725,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2.75495,train
3.34,402.0,0.14216,3.0174,0.0020528445,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.384573660714286,train
3.34,375.0,0.14216,3.0174,0.421908,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,6.46499508196721,train
3.34,793.5,0.14216,3.0174,0.00163,298,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.19628,train
3.34,720.0,0.14216,3.0174,0.09140021625,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,7.41532,train
3.34,1257.8,0.14216,3.0174,0.08665,273,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.74123,train
3.34,1739.29,0.14216,3.0174,0.1,303,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.65284,train
3.34,192.564,0.14216,3.0174,0.03298,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.39609,train
3.34,924.19,0.14216,3.0174,0.1,303,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3.33911,train
3.34,659.0,0.14216,3.0174,0.1,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,4.21152,train
3.34,928.0,0.22922,2.2579,0.06112,273,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,7.65671,train
3.34,1045.0,0.22922,2.2579,0.00592,313,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,4.52304,train
3.34,73.07,0.22922,2.2579,0.005064,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.1435,train
3.34,528.0,0.22922,2.2579,0.0813092595,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,5.3047,train
3.34,468.52,0.22922,2.2579,0.03143,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2.70311,train
3.34,659.0,0.22922,2.2579,0.03514,323,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1.97572,train
3.34,88.388,0.22922,2.2579,0.09873,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2.42527,train
3.34,404.0,0.22922,2.2579,0.0922,300,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3.92832,train
3.34,1257.8,0.22922,2.2579,0.04686,273,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.55138,train
3.34,197.25,0.22922,2.2579,0.019705,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.03137,train
3.34,1640.0,0.22922,2.2579,0.02699196675,273,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,7.34855328334469,train
3.34,88.388,0.22922,2.2579,0.02484,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.46921,train
3.34,1640.0,0.22922,2.2579,0.00050561175,298,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.325181095205635,train
3.34,1333.44,0.14402,2.6352,0.08148,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,6.94288,train
3.34,61.7464,0.14402,2.6352,0.03252,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.13732,train
3.34,978.0,0.14402,2.6352,0.1,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.60313,train
3.34,73.07,0.14402,2.6352,0.084434,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.50378,train
3.34,197.25,0.14402,2.6352,0.09408,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.83967,train
3.34,667.6,0.14402,2.6352,0.00488,298,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.42435,train
3.34,1257.8,0.14402,2.6352,0.01997,273,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.35989,train
3.34,130.42,0.14402,2.6352,0.064326,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.85923,train
3.34,659.0,0.14402,2.6352,0.04929,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,3.33845,train
3.34,73.07,0.14402,2.6352,0.034659,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.22993,train
3.34,928.0,0.14402,2.6352,0.02635,298,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,6.23863,train
3.34,1275.43,0.14402,2.6352,0.00418,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,3.58814,train
3.34,978.0,0.14402,2.6352,0.096307386,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2.2428,train
3.34,88.388,0.14402,2.6352,0.0302,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.58161,train
3.3,793.5,0.027,2.733,0.03319,273,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2.35407,train
3.3,375.0,0.027,2.733,0.318594,273,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5.95256844262295,train
3.3,659.0,0.027,2.733,0.03496,273,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,4.62612,train
3.3,764.59,0.027,2.733,0.09879,298,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,5.72898,train
3.3,197.25,0.027,2.733,0.049412,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.20905,train
3.3,71.0618,0.027,2.733,0.04497,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.20069,train
3.3,73.07,0.027,2.733,0.039479,273,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.34353,train
3.3,38.9155,0.027,2.733,0.00852,298,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.04601,train
3.3,720.0,0.027,2.733,0.01029765975,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,4.3895,train
3.3,1739.29,0.027,2.733,0.1,313,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1.69265,train
3.3,441.51,0.027,2.733,0.05458,298,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2.88847,train
3.3,160.37,0.027,2.733,0.074491,298,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1.13771,train
3.3,978.0,0.027,2.733,0.08807067675,298,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2.12012,train
3.3,1107.0,0.027,2.733,0.04015553,298,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1.89756,train
3.3,40.866,0.027,2.733,0.0906,298,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.89714,train
3.3,659.0,0.027,2.733,0.1,298,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,3.23207,train
